1925,Fruits Basket Vol. 2,Modric,Roby,Dystopian,7.48,
1892,The Little Mouse the Red Ripe Strawberry and the Big Hungry Bear,Noi,Ena,Science-Fiction,3.02,
1748,This Book Is Full of Spiders: Seriously Dude Don't Touch It (John Dies at the End #2),Bassett Seguso,Michal,History,5.41,
1923,Elantris (Elantris #1),Camargo De Luca,Chasity,Fantasy,3.36,
1953,The Miracle of Forgiveness,Herring,Williemae,History,4.10,
1662,Catch Me (Detective D.D. Warren #6),Razafindranaly,Annabelle,Comedy,4.70,
2021,Descent,Nikolaev,Ester,History,1.10,
1964,Sideways Stories from Wayside School (Wayside School #1),Muamba,Tayler,Fantasy,5.11,
1809,The Art of Travel,Safarova,Marolyn,Romance,1.24,
1944,The Secret of the Nagas (Shiva Trilogy #2),Xu,Price,Science-Fiction,9.68,
1741,A Mother's Reckoning: Living in the Aftermath of Tragedy,Candido De Moraes,Savanah,Non-Fiction,4.22,
1670,Of Human Bondage,Reid,Acy,History,6.97,
1872,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,Whalen,Zander,Mystery,6.72,
1854,The Cloud Searchers (Amulet #3),Kohde Kilsch,Jarrad,Comedy,6.83,
1999,Sundiver (The Uplift Saga #1),Kiss,Banks,Adventure,9.55,
1943,Heist Society (Heist Society #1),Rozas,Cielo,Romance,5.91,
1904,The Goddess Test (Goddess Test #1),Damelio,Cornell,Drama,7.13,
1779,Colorless Tsukuru Tazaki and His Years of Pilgrimage,Kovac,Acey,Mystery,1.85,
1823,Exodus,Druyts,Tyreke,Horror,5.33,
1683,The Copper Beech,Miranda Chang,Fed,Satire,1.52,
1744,Post Captain (Aubrey/Maturin #2),Jensen,Rollo,Comedy,3.08,
1993,Killing Jesus: A History,De Wulf,Jerimiah,Romance,1.28,
1844,The Power of Six (Lorien Legacies #2),Nedeva,Amya,Dystopian,2.41,
1946,The Rivers of Zadaa (Pendragon #6),Rotaeche,Ambrose,Mystery,1.32,
1729,Gone (Quincy & Rainie #5),Anghelescu,Leigh,Non-Fiction,1.24,
1806,Brave New World / Brave New World Revisited,Mesanovic,Hiroshi,Mystery,6.06,
1851,All the Weyrs of Pern (Pern #11),Wannachinda,Kymani,Horror,3.26,
2002,The Kept Woman (Will Trent #8),Popovic,Kimberli,Dystopian,7.52,
1845,A Shade of Blood (A Shade of Vampire #2),Jobe,Diann,Adventure,8.32,
1915,Days with Frog and Toad (Frog and Toad #4),Losinski,Ingrid,Action,4.29,
1794,Blue Lily Lily Blue (The Raven Cycle #3),Dahnous,Sunny,Fantasy,7.21,
1855,Snow Crash,Disaya,Bettie,Comedy,6.52,
1703,Ragtime,Inalpulat,Cleola,Adventure,4.80,
1936,The Tiger's Wife,Lorenzo Jodar,Ali,Science-Fiction,7.66,
1671,A Dog's Life: The Autobiography of a Stray,Ghosh,Elizah,Romance,6.76,
1860,The Society of the Spectacle,Chen,Maceo,Horror,1.65,
1879,Erak's Ransom (Ranger's Apprentice #7),Quezada,Adrian,Action,9.62,
2003,Ancillary Justice (Imperial Radch #1),Montkhongtham,Golda,Thriller,3.11,
1945,Life Application Study Bible: NIV,White,Cherrelle,Science-Fiction,6.48,
1814,Infinity (Chronicles of Nick #1),Fernandez Larrandaburu,Santo,Suspense,7.01,
1783,The Now Habit: A Strategic Program for Overcoming Procrastination and Enjoying Guilt-Free Play,Mkahal,Adelbert,Thriller,5.32,
1693,The Undomestic Goddess,Aguado,Oliver,Romance,1.32,
1841,The Declaration of Independence and The Constitution of the United States,Prah,Dylon,Western,8.09,
1883,Lover Unbound (Black Dagger Brotherhood #5),Cross,Marget,Western,7.46,
1802,Beastly (Beastly #1; Kendra Chronicles #1),Teloumian,Harve,Thriller,6.13,
1977,Laughable Loves,Vesnina,Eula,Crime,6.26,
1854,The Daylight War (Demon Cycle #3),Vesnina,Roberta,Satire,3.53,
1769,Rain Reign,De La Torre,Ana,Crime,8.12,
1757,Certain Prey (Lucas Davenport #10),Tribolet,Georgetta,Romance,4.87,
2017,The Vow: The Kim & Krickitt Carpenter Story,Straczy,Candyce,Fantasy,4.47,
1724,That Boy (That Boy #1),Tacon,Tonia,Action,1.73,
1835,Bone Crossed (Mercy Thompson #4),Cavadini,Roxann,Science-Fiction,6.94,
1868,Cut,Ferguson,Daniela,Dystopian,1.77,
1947,A Fraction of the Whole,Zrustova,Hurbert,Thriller,6.76,
1925,Cloud Atlas,Fukushima,Rose,Suspense,9.96,
1737,Auschwitz,Cohen,Delina,Action,9.38,
1947,Love and Respect: The Love She Most Desires; The Respect He Desperately Needs,Moura,Jenifer,Comedy,5.57,
1757,Behind Her Eyes,Kafedjiyska,Evette,Thriller,6.23,
1670,Jamie at Home: Cook Your Way to the Good Life,Mesek,Johnson,Mystery,2.52,
2019,Okay for Now,Larsson,Broderick,Crime,3.25,
1910,The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography,Solanki,Charity,Horror,3.24,
1796,Harry Potter and the Order of the Phoenix (Harry Potter #5),Yrazusta Acosta,Buena,Romance,4.97,
1732,Soulless (Parasol Protectorate #1),Zang,Ardis,Horror,7.09,
1934,The Unusual Suspects (The Sisters Grimm #2),Aoki,Shelly,Thriller,7.40,
1780,The Robe,Abdul Aal,Clella,Fiction,8.77,
1649,A Perfect Blood (The Hollows #10),Schnakenburg,Donavon,Crime,3.32,
1821,Magician: Apprentice (The Riftwar Saga #1),Lillo Carrazon,Elle,Crime,5.08,
1938,The Fever,Antonana Iriarte,Ina,Horror,4.64,
1806,Clifford the Big Red Dog,Gherega,Keanna,Drama,1.42,
1762,Close Your Eyes Hold Hands,Thibault,Leonardo,Comedy,4.79,
1907,Who Could That Be at This Hour? (All the Wrong Questions #1),Bajchikova,Sky,Fantasy,1.81,
1757,His Dark Materials (His Dark Materials #1-3),Taylor,Penny,Horror,6.55,
1751,Dr. Seuss's ABC: An Amazing Alphabet Book! (Bright and Early Board Books),Kachkachishvili,Penni,Adventure,1.62,
1779,The Vanished Man (Lincoln Rhyme #5),Hara,Gregorio,Fantasy,8.36,
1934,The Heart of Betrayal (The Remnant Chronicles #2),Nonaka,Hezekiah,Comedy,6.44,
1792,A Knight of the Word (Word & Void #2),Cabeza Candela,Kinsey,Satire,7.11,
1725,Persepolis: The Story of a Childhood (Persepolis #1),Fargas Osorio,Andre,Thriller,2.30,
2001,Wild Swans: Three Daughters of China,Nishida,Halsey,Fantasy,8.49,
1788,Skin Game (The Dresden Files #15),Moure,Angelic,Thriller,9.13,
1751,The Door to December,Gaspar,Sterling,Western,7.62,
1921,The Bachman Books,Isaza,Fidencio,Crime,6.71,
1678,Broken Angels (Takeshi Kovacs #2),Borba Dias,Augustin,Action,7.08,
1850,Sweetbitter,Herring,Dorene,Thriller,2.58,
1758,The Things We Wish Were True,Chintala,Murdock,Mystery,5.05,
1888,Mine (Real #2),Shashua,Beau,History,7.97,
1889,Absurdistan,Romanova,Sylvester,Dystopian,8.91,
1775,A Monster Calls,Rivas,Gideon,History,5.06,
1705,Waking Up: A Guide to Spirituality Without Religion,Fonts,Ernestine,Dystopian,8.49,
1960,Fifth Business,Fonsmorti,Zilpha,Drama,2.17,
1666,The Trespasser (Dublin Murder Squad #6),Salis,Azaria,Action,4.30,
1707,The Caves of Steel (Robot #1),Lee,Cris,Suspense,1.71,
1746,The Hellbound Heart,Rivas,Davey,Dystopian,9.65,
1932,What We Keep ,Meskhi,Mahala,Mystery,7.07,
1937,The Crying of Lot 49,Song,Aleta,Comedy,2.85,
1866,A Trick of the Light (Chief Inspector Armand Gamache #7),Bokulic,Allison,Action,5.93,
1770,Bossman,Ghiorghiu,Laura,Thriller,8.35,
1680,Shadow Fires,Scott,Doretta,Satire,5.75,
1666,Maid for Love (Gansett Island Series #1),Seles,Filomena,Fantasy,7.21,
1843,To Build a Fire,Ostertag,Marry,Satire,4.50,
1846,The Wolves of Willoughby Chase (The Wolves Chronicles #1),Villiger,Hilario,Suspense,2.23,
1811,The Bluest Eye,Araujo,Alyce,Fiction,8.13,
1948,The Marriage of Opposites,Choi,Joan,Drama,3.63,
2007,Savage Inequalities: Children in America's Schools,Sadakane,Mayme,Dystopian,2.83,
2016,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,Peralta,Lydia,Non-Fiction,8.05,
2013,N is for Noose (Kinsey Millhone #14),Visinski,Dellia,Mystery,9.85,
1865,The Lost Colony (Artemis Fowl #5),Preda,Aimee,Comedy,1.03,
1813,Deceptively Delicious: Simple Secrets to Get Your Kids Eating Good Food,Arechavaleta,Irva,Non-Fiction,7.99,
2009,I Shall Wear Midnight (Discworld #38; Tiffany Aching #4),Rodriguez,Vernia,Fiction,1.59,
1754,Homegoing,Miller,Delos,Action,9.49,
1746,Summer Sisters,Brown,Ofelia,Fantasy,2.12,
1879,Paradise Kiss Vol. 1 (Paradise Kiss #1),Serra Djamdjean,Noelia,Romance,1.09,
1856,The North Water,Losciale,Rudolph,Fantasy,8.46,
2016,Match Me If You Can (Chicago Stars #6),Hance,Debrah,Crime,2.82,
1892,When She Woke,Samoylo,Dottie,Fiction,8.81,
1865,Dragons of Autumn Twilight  (Dragonlance: Chronicles #1),Segnini,Shaneka,Fantasy,9.75,
1880,Hard Choices,Galt,Hope,History,5.96,
1849,The Pickwick Papers,Salirathavibhaga,Gilmore,Fantasy,5.97,
1960,Women,Seleka,Cassius,Adventure,3.29,
1757,Stumbling on Happiness,Villegas Garcia,Asia,Satire,5.02,
1926,The Old Man and the Sea,Fauche,Bishop,Comedy,2.03,
1734,Firefight (The Reckoners #2),Kostic,Garrison,Western,4.17,
2012,On the Road,Duarte,Elfrieda,Suspense,5.13,
2002,The Mephisto Club (Rizzoli & Isles #6),Anzola,Louise,Fantasy,1.76,
1783,Finding the Dream (Dream Trilogy #3),Hend,Humphrey,Fantasy,3.05,
1788,Regeneration (Regeneration #1),Okuma,Kara,Crime,9.14,
1745,Shades of Midnight (Midnight Breed #7),Plachkova,Will,Comedy,4.86,
1847,The Kiss of Deception (The Remnant Chronicles #1),Carbonaro,Marci,Adventure,2.22,
1969,Benediction (Plainsong #3),Moos,Fleet,Satire,2.10,
1899,The Life List,Lemuz,Thurston,Adventure,7.13,
2001,To Kill a Mockingbird,Amoranto,Kirsten,Suspense,2.47,
1881,The Gathering (Darkness Rising #1),Ibbou,Jeanne,Fiction,4.66,
1795,The Affair (Jack Reacher #16),Sweeting,Theodocia,Comedy,8.77,
1936,Harry Potter and the Half-Blood Prince (Harry Potter #6),Van Rensburg,Alphons,Romance,3.64,
1948,The City of Falling Angels,Zerdan,Malvin,Science-Fiction,5.81,
2006,The Pilgrims of Rayne (Pendragon #8),Blajkevitch,Katharyn,Thriller,3.47,
1748,The Man from Beijing,Tanaka,Garfield,Adventure,6.41,
1855,The Guns of Avalon (The Chronicles of Amber #2),Wang,Johny,Western,3.25,
1950,Dark of the Moon (Virgil Flowers #1),Horiatopoulos,Donia,Non-Fiction,5.56,
1769,Underground: The Tokyo Gas Attack and the Japanese Psyche,Song,Amya,Satire,5.90,
1912,Delirium (Delirium #1),Janssen,Macey,Fiction,4.11,
1993,Fun Home: A Family Tragicomic,Suzuki,Mikala,Mystery,5.93,
1796,History of the Peloponnesian War,Secondo,Kailey,Suspense,5.45,
2016,A Game of Thrones: Comic Book Issue 1,Frawley,Justin,Satire,3.08,
1741,The Shunning (The Heritage of Lancaster County #1),Harkins,Ginny,Thriller,3.14,
1716,Charlie Bone and the Hidden King (The Children of the Red King #5),Rengifo Caracas,Pansy,Romance,1.50,
1760,The Renegades of Pern (Pern #10),Mladenova,Tosha,Mystery,5.92,
1703,The Sound of Things Falling,Calvo,Adda,History,6.80,
1879,The Napping House,Yokobori,Isreal,Drama,9.57,
1790,Leven Thumps and the Eyes of the Want (Leven Thumps #3),Herlina,Chelsea,Suspense,4.35,
1655,For Women Only: What You Need to Know about the Inner Lives of Men,Klyuchnikova,Alfonse,Fantasy,8.82,
1812,The Seagull,Menezes Simoes,Bettye,Romance,3.26,
1877,Heat: An Amateur's Adventures as Kitchen Slave Line Cook Pasta-Maker and Apprentice to a Dante-Quoting Butcher in Tuscany,Milosevic,Delphine,Comedy,1.96,
1950,Graffiti Moon,Fonda,Hoover,Crime,1.11,
1821,Harry Potter Collection (Harry Potter #1-6),Berberovic,Isobel,Mystery,8.54,
1857,The Princess and the Goblin  (Princess Irene and Curdie #1),Kajita,Rueben,Crime,6.05,
1722,The Mark (Left Behind #8),Lisiecka,Bradford,Suspense,3.74,
1811,A Long Way Gone: Memoirs of a Boy Soldier,Gaddie,Cindi,Adventure,2.95,
1657,The Pecan Man,Peraza,Skyla,Mystery,9.47,
1857,Schindler's List,Castellvi,Dionne,Suspense,3.87,
1898,The Narrows (Harry Bosch #10; Harry Bosch Universe #12),Angat,Judd,Drama,8.60,
1923,The Republic,Takahara,Lonny,Comedy,4.92,
1964,Grasshopper Jungle,Toth,Grayling,Suspense,1.23,
1775,The Christmas Train,Sviripa,Lynn,Horror,2.80,
1710,Vampire Chronicles: Interview with the Vampire The Vampire Lestat The Queen of the Damned (Anne Rice),Sokiran,Braiden,Thriller,5.58,
2015,As I Lay Dying,Savoretti,Nicholaus,Dystopian,6.27,
1736,The Darkest Surrender  (Lords of the Underworld #8),Hule,Tammie,Romance,9.10,
2022,Skeletons at the Feast,Chilumula,Trevor,Thriller,1.50,
1784,Frida Kahlo: 1907-1954 Pain and Passion,Martins Cecato,Rylie,Satire,8.46,
1913,Demon Lord of Karanda (The Malloreon #3),Stefansdottir,Kaylin,Fantasy,5.05,
1786,Meditations on First Philosophy,Ivanova,Elliott,Drama,9.26,
1902,Tartuffe,Marbach,Prudie,Adventure,8.96,
1856,False Impression,Kix,Haylie,Thriller,1.75,
1965,The King's Curse (The Plantagenet and Tudor Novels #7),Milosevic,Anahi,Horror,7.35,
1714,Confessions of a Shopaholic (Shopaholic #1),Scholl,Barbara,Drama,6.17,
1921,Out from Boneville (Bone #1),Perez,Lon,Fiction,7.96,
1985,Lead (Stage Dive #3),Mark,Edra,Crime,7.22,
1929,Foundation (Foundation #1),Lopez Companys,Oda,Mystery,9.66,
1926,Good Omens: The Nice and Accurate Prophecies of Agnes Nutter Witch,Deason,Lynette,Dystopian,1.43,
1971,Survival in Auschwitz,Baez,Benton,Satire,4.69,
1752,Persuader (Jack Reacher #7),Rosianu,Loma,Satire,8.40,
1744,Naked Heat (Nikki Heat #2),Suzuki,Raul,Romance,4.12,
1691,The Painted Girls,Garcia Gausi,Carlyn,Western,4.85,
1745,Pillar of Light (The Work and the Glory #1),Pedroso,Margueritta,Mystery,1.24,
1668,Master of the Game,Velez,Marshal,Adventure,5.21,
1700,Apple Tree Yard,Juricova,Luisa,Action,9.64,
1775,Winnie the Pooh and Tigger Too (Disney's Wonderful World of Reading),Kislyak,Clotilda,Dystopian,3.18,
1995,Joseph Had a Little Overcoat,Sapogova,Jonnie,Suspense,3.85,
1821,Awaken the Giant Within: How to Take Immediate Control of Your Mental Emotional Physical and Financial Destiny!,Gimenez Pena,Garner,Western,8.59,
1925,Unfinished Tales of Númenor and Middle-Earth,Fukuda,Alby,Western,1.47,
1747,My Father's Dragon (My Father's Dragon #1),Lao,Basil,Thriller,4.65,
1853,Dark Desire (Dark #2),Hodzic,Delina,Thriller,8.81,
1848,Mistress of the Empire (The Empire Trilogy #3),Engelmann,Joesph,Drama,7.18,
1835,Glue,Samardzic,Amon,Crime,5.02,
1948,The Hurricane Sisters,Jarell,Akeem,Science-Fiction,8.50,
1946,See Jane Score (Chinooks Hockey Team #2),Gisonna,Newton,Thriller,4.93,
1833,Paris,Trumpf,Magen,Suspense,2.62,
1704,Unwind (Unwind #1),Hamza,Chelsi,Horror,4.56,
1914,Desire Unchained (Demonica #2),Kirianova,Keyla,History,3.49,
1661,Runaways Vol. 1: Pride and Joy (Runaways #1),Bernal,Hal,Horror,4.13,
1802,A Darkness At Sethanon (The Riftwar Saga #4),Cooper,Eileen,Science-Fiction,5.33,
1922,Under Locke,Ha Nul,Leona,Mystery,3.12,
1923,Indemnity Only (V.I. Warshawski #1),Kim,Sherri,Non-Fiction,8.33,
1944,Wildflower,Torres Sandoval,Kandice,Adventure,7.64,
1652,Private Peaceful,Tomassone,Lizabeth,Satire,1.22,
1938,My Name Is Asher Lev,Li,Clare,Crime,8.05,
1686,The Pigeon Finds a Hot Dog!,Kim,Mandie,Science-Fiction,8.45,
1673,God Bless You Dr. Kevorkian,Stankovic,Betty,Adventure,2.75,
1726,Darkness Visible: A Memoir of Madness,Glatch,Rodrigo,Adventure,9.46,
1915,Musicophilia: Tales of Music and the Brain,Epstein,Shyla,Horror,5.18,
1957,Drop City,Mbadiwe,Brock,Horror,9.33,
1983,Wir Kinder vom Bahnhof Zoo,Blank,Bettina,Crime,7.17,
1701,The Garden of Evening Mists,Barbu,Bruce,Dystopian,2.81,
1999,Escape,Vujanovic,Jedediah,Dystopian,3.54,
1914,City of Golden Shadow (Otherland #1),Yamada,Kiersten,Adventure,9.37,
1801,Gregor and the Code of Claw (Underland Chronicles #5),Kapitany,Lynwood,Comedy,3.56,
1758,Miss Nelson Is Missing! (Miss Nelson #1),Ormaechea,Ailene,Crime,4.03,
1826,Stupid White Men,Barnes,Roosevelt,Science-Fiction,6.28,
1742,The Shadow of the Wind (The Cemetery of Forgotten Books  #1),Kusterer,Sterling,Horror,8.70,
1909,Private London (Private #4),Dovnik,Ever,History,9.71,
1907,Seven Days in the Art World,Ponce De Leon,Aurelio,Action,9.18,
1876,Pandora / Vittorio the Vampire (New Tales of the Vampires),Bestard Pomar,Cristopher,Science-Fiction,3.85,
1964,Twilight: The Complete Illustrated Movie Companion,Perez,Karim,Satire,1.79,
1920,Antony and Cleopatra,Tankic,Hubert,Mystery,4.93,
1680,The 7 Habits of Highly Effective Teens: The Ultimate Teenage Success Guide,Egorova,Ariana,History,9.22,
1769,Tribute,Bernstein,Owens,Western,7.14,
1728,The Matchmaker,Volodko,Jevon,Mystery,8.45,
1815,Animal Farm / 1984,Stresnakova,Valinda,Romance,1.44,
1863,Einstein: His Life and Universe,Shah,Genoveva,Fiction,4.50,
1662,Wintergirls,Orlova,Erwin,Satire,6.51,
1970,Decision Points,Oulevay,Ceil,Romance,3.82,
1696,Dark Fire (Dark #6),Fukuzawa,Jeramy,Romance,4.36,
2004,The Outsiders,Kowase,Fatima,Comedy,4.32,
1931,Anne of Ingleside (Anne of Green Gables #6),Pavelec,Olivia,Dystopian,1.36,
1743,A Good Yarn (Blossom Street #2),Audrina,Marely,Dystopian,7.78,
1925,Deep Down Dark: The Untold Stories of 33 Men Buried in a Chilean Mine and the Miracle That Set Them Free,Inanli,Angela,Satire,1.81,
1691,Hidden Figures: The American Dream and the Untold Story of the Black Women Mathematicians Who Helped Win the Space Race,Azgari,Reginald,Comedy,8.06,
1769,Blue is for Nightmares (Blue is for Nightmares #1),Yoo,Weaver,Science-Fiction,9.25,
1826,The Heroes (First Law World #5),Gregory,Alanna,Non-Fiction,3.87,
1877,Three to Get Deadly (Stephanie Plum #3),Castro,Mal,Mystery,5.32,
1951,Staying Fat for Sarah Byrnes,Goloviznina,Claus,Romance,9.94,
1995,Ultimate Spider-Man Volume 1: Power and Responsibility,Ferreira,Murry,Action,4.78,
1836,Bluebeard,Kishiro,Author,Thriller,8.84,
1701,Civilization and Its Discontents,Matsumoto,Colie,Mystery,4.51,
1668,The 3 Mistakes of My Life,Zhao,Zion,Thriller,5.84,
1886,The Paper Bag Princess,Leduc,Amber,Non-Fiction,9.24,
2009,The Book of Luke,Cano,Turner,Satire,9.78,
1803,Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls and Everything in Between,Ulutug,Newt,History,6.92,
1917,Chicken Soup with Rice: A Book of Months (The Nutshell Library),Tomas Lopes,Grafton,Dystopian,8.96,
1668,The Queen of Attolia (The Queen's Thief #2),Kawasaki,Johan,Science-Fiction,2.18,
2004,The School for Good and Evil (The School for Good and Evil #1),Kosinska,Tinnie,Mystery,3.78,
1877,All My Sons,Avram,Ilda,History,3.96,
2008,Dream Team: How Michael Magic Larry Charles and the Greatest Team of All Time Conquered the World and Changed the Game of Basketball Forever,Yu,Brendan,Mystery,2.85,
1865,Seven Up (Stephanie Plum #7),Gaddie,Allyson,Fiction,5.84,
1724,Passing,Madden,Archibald,Fiction,8.69,
1858,The Dream Thieves (The Raven Cycle #2),Treece,Ethel,Crime,3.39,
1720,Shock Wave (Virgil Flowers #5),Perez Mur,Ethyle,Horror,8.31,
1772,The Pigeon Wants a Puppy!,Cravero,Elwanda,Western,2.07,
1961,Maus II: A Survivor's Tale: And Here My Troubles Began (Maus #2),Wacker,Frona,Science-Fiction,10.00,
1998,Hide (Detective D.D. Warren #2),Resmor,Taja,Fantasy,7.41,
1786,Maximum City: Bombay Lost and Found,Huber,Ezekiel,Suspense,5.67,
1679,Deep and Dark and Dangerous (A Ghost Story),Burrone,Nanie,Fantasy,3.52,
1671,Planet of the Apes,Sneed,Turner,Action,6.05,
1952,Magical Thinking: True Stories,Corduneanu,Stewart,Non-Fiction,2.56,
2015,Red Phoenix (Red Phoenix #1),Horsikyan,Herb,Horror,8.08,
2012,First Grave on the Right (Charley Davidson #1),Dreyer,Arely,Western,8.56,
1885,16 Lighthouse Road (Cedar Cove #1),Roig Tost,Tristen,Thriller,4.97,
1971,It Ain't Me Babe (Hades Hangmen #1),Livingston,Senora,Comedy,4.23,
1730,James and the Giant Peach,Frankenhuis,Texas,Fiction,2.40,
1976,The Sense of an Ending,Garcia Pacual,Jack,Science-Fiction,8.79,
1947,Eve (Eve Duncan #12; Eve Quinn and Bonnie #1),Siwosz,Seldon,Horror,4.66,
1766,Shopaholic to the Stars (Shopaholic #7),Zsoldos,Erle,Science-Fiction,6.96,
1746,Inside Outside Upside Down (Berenstain Bears Bright and Early Board Book),Chuen,Liam,Dystopian,8.94,
1877,The Witch Of Portobello,Vasquez,Lovett,Dystopian,7.88,
1881,John Dies at the End (John Dies at the End #1),Vierra,Athena,History,6.76,
1671,Dark Star Safari: Overland from Cairo to Cape Town,Rojas,Dicie,Dystopian,2.61,
1800,The Lonely Polygamist,Sereteanu,Crawford,Horror,7.18,
1680,Round Ireland with a Fridge,Pennanen,Aimee,Dystopian,9.20,
1822,The Judgment of Paris: The Revolutionary Decade That Gave the World Impressionism,Waseem,Cortney,Suspense,7.87,
2016,Four Blind Mice (Alex Cross #8),Kajishita,Shaniya,Dystopian,9.06,
1711,The Dragon Keeper (Rain Wild Chronicles #1),Petrenko,Taurean,Mystery,8.54,
1944,Brief Lives (The Sandman #7),Stoica,Orville,Action,8.59,
1681,Streams of Silver (Forgotten Realms: Icewind Dale #2; Legend of Drizzt #5),Kavoun,Golda,Non-Fiction,5.05,
1787,Keys to the Demon Prison (Fablehaven #5),Nam,Merton,Mystery,7.51,
1697,Walk Two Moons,Todorova,Flo,Non-Fiction,8.61,
1772,The Strain (The Strain Trilogy #1),Akahori,Heriberto,Drama,7.35,
1728,Tokyo Ghoul tome 1 (Tokyo Ghoul #1),Dabija,Lilian,Satire,8.74,
1683,Neil Gaiman's Neverwhere,Floris,Marcellus,Crime,5.34,
1889,Rilla of Ingleside (Anne of Green Gables #8),Gabueva,Lindbergh,Western,9.33,
1651,The Goose Girl (The Books of Bayern #1),Grabinger,Elvira,Science-Fiction,4.14,
1763,Dragon Rider (Dragon Rider #1),Schulz,Curley,Fiction,8.13,
1819,The Throne of Fire (Kane Chronicles #2),Fetecau,Aryana,Fiction,8.49,
1909,Horton Hatches the Egg,Barrera,Kelsi,Action,2.16,
1828,Light a Penny Candle,Jagosova,Leana,Adventure,5.06,
1897,Unravel Me (Shatter Me #2),Tricerri,Orris,History,1.91,
1804,Going After Cacciato,Boubelikova,Lollie,Comedy,5.00,
1807,Heir to the Empire (Star Wars: The Thrawn Trilogy #1),Probert,Osie,Romance,8.40,
1712,Dr. Faustus,Bachmann,Aaden,Suspense,5.12,
1995,Nexus (Nexus #1),Pajak,Grayce,Romance,8.85,
1843,Airhead (Airhead #1),Anikanova,Levina,Satire,7.92,
1728,Scuffy the Tugboat (Big Little Golden Book),Happonen,Eduardo,Romance,6.14,
1655,Ina May's Guide to Childbirth,Jobst,Malvin,Suspense,1.77,
1879,Les Fleurs du Mal,Gugel,Erland,Dystopian,6.30,
1877,My Name Is Lucy Barton,Gunuganti,Tandy,Science-Fiction,4.86,
1869,Heartsick (Archie Sheridan & Gretchen Lowell #1),Zambrzycki,Wendell,Horror,4.88,
1843,Club Dead (Sookie Stackhouse #3),Lapi,Aliyah,Fantasy,4.97,
1967,Kane and Abel (Kane and Abel #1),Buding,Santana,Crime,2.14,
1872,Vegan Cupcakes Take Over the World: 75 Dairy-Free Recipes for Cupcakes that Rule,Guerreiro,Aleck,History,7.77,
1785,The Bean Trees (Greer Family #1),Capra,Almeta,Romance,2.31,
2001,Servant of the Empire (The Empire Trilogy #2),Beck,Vivian,Fantasy,8.74,
1677,Year of Wonders,Lutten,Doc,Satire,6.05,
1992,The People of Sparks (Book of Ember #2),Dobson,Linette,Action,1.94,
1895,5 Very Good Reasons to Punch a Dolphin in the Mouth and Other Useful Guides,Koizumi,Cristen,Romance,6.80,
1693,Friend-Zoned (Friend-Zoned #1),Huber,Kailee,Action,6.27,
1898,Icebound,Kato,Wilda,Action,4.11,
2021,H is for Hawk,Cerato,Timmy,Drama,2.83,
1986,Let's Explore Diabetes with Owls,Chemarda,Edgar,Fantasy,8.32,
1671,The Flanders Panel,Girsang,Evia,Fiction,3.49,
1655,Thanks for the Memories,Jlilati,Amelia,History,6.72,
1852,Nevermore (Nevermore #1),Krivencheva,Justus,History,4.03,
1706,The Darkest Seduction (Lords of the Underworld #9),Syme,Shanae,Crime,6.32,
1727,It's a Magical World: A Calvin and Hobbes Collection,Zadoryn,Celina,Suspense,7.67,
1792,The Prince of Tides,Prokhnevska,Reese,Crime,3.89,
1939,Secrets to the Grave (Oak Knoll #2),Carter Triolo,Canyon,Horror,3.88,
1704,Economics in One Lesson: The Shortest & Surest Way to Understand Basic Economics,Stankovic,Abby,Suspense,4.79,
1886,The Last Song,Labay,Corean,Fantasy,3.34,
1752,The Secret Servant (Gabriel Allon #7),Chen,Yesenia,Science-Fiction,2.33,
1935,The Krishna Key,Srodowski,Mercer,Non-Fiction,3.09,
1701,Sense and Sensibility,Muir,Anya,Science-Fiction,4.20,
2015,The Princess and the Pea,Hafner,Kenney,Fiction,7.54,
1676,Kitty and the Silver Bullet (Kitty Norville #4),Eriksson,Chelsy,Fiction,9.51,
1885,Finding Me: A Decade of Darkness a Life Reclaimed - A Memoir of the Cleveland Kidnappings,Liu,Tyreek,Fiction,9.75,
1766,The Hammer of Thor (Magnus Chase and the Gods of Asgard #2),Feasby,Dannielle,Action,3.98,
1658,The Temple of My Familiar,Battista,Laney,Dystopian,9.67,
1988,The Shadowy Horses,Ignatieva,Amelie,Horror,2.73,
1747,Touching Darkness (Midnighters #2),Yedigaryan,Aurthur,Drama,6.29,
1814,Lifeguard,Erkeeva,Rashawn,Comedy,5.40,
1853,Keys to Drawing,Delsart,Brogan,Suspense,5.28,
1839,Two Little Girls in Blue,Vela,Gasper,Romance,5.01,
1657,Right Ho Jeeves (Jeeves #6),Vajdova,Clora,Fiction,5.17,
1831,On the Jellicoe Road,Monsour,Loyal,Crime,3.52,
1672,Princess in the Spotlight (The Princess Diaries #2),Wandel,Emmalee,Crime,3.54,
1800,Napalm & Silly Putty,Sromova,Joseluis,Satire,7.88,
1926,The View from Saturday,Furuhashi,Jarret,Fiction,3.48,
1781,Queen of the Darkness (The Black Jewels #3),Huang,Rowland,Drama,3.83,
1881,See Jane Date,Schleich,Aryan,Satire,7.25,
